seg_id,street_name,lat,lng,seg_start_lat,seg_start_lng,seg_end_lat,seg_end_lng,direction,length_m,highway_type,free_flow_speed,osm_u,osm_v
SEG_0672,Koba - Gandhinagar Highway,23.187369,72.638907,23.188842,72.639118,23.185897,72.638696,SOUTHBOUND,331.0,secondary,55,6390642261,3832189456
SEG_0673,GEB Colony Road,23.258396,72.651506,23.258097,72.6536,23.258695,72.649411,WESTBOUND,433.9,tertiary,45,6397735792,6397735796
SEG_0674,GEB Colony Road,23.25765,72.656398,23.258097,72.6536,23.257202,72.659195,EASTBOUND,580.1,tertiary,45,6397735792,8387116559
SEG_0675,GEB Colony Road,23.258677,72.649369,23.258695,72.649411,23.258658,72.649327,WESTBOUND,9.6,tertiary,45,6397735796,323141841
SEG_0676,GEB Colony Road,23.258396,72.651506,23.258695,72.649411,23.258097,72.6536,EASTBOUND,433.9,tertiary,45,6397735796,6397735792
SEG_0677,GEB Colony Road,23.256985,72.660509,23.256768,72.661823,23.257202,72.659195,WESTBOUND,272.8,tertiary,45,6397735815,8387116559
SEG_0678,GEB Colony Road,23.256744,72.661966,23.256768,72.661823,23.256721,72.66211,EASTBOUND,29.8,tertiary,45,6397735815,8387342154
SEG_0679,Road 5,23.23953,72.639482,23.238762,72.640919,23.240298,72.638044,WESTBOUND,339.8,tertiary,45,6397739164,3900988718
SEG_0680,Randesan Road,23.174546,72.64773,23.174516,72.647673,23.174576,72.647787,EASTBOUND,13.5,tertiary,45,6517889359,6517889360
SEG_0681,Randesan Road,23.174548,72.645667,23.174516,72.647673,23.17458,72.643661,WESTBOUND,424.6,tertiary,45,6517889359,8386706142
SEG_0682,Randesan Road,23.174546,72.64773,23.174576,72.647787,23.174516,72.647673,WESTBOUND,13.5,tertiary,45,6517889360,6517889359
SEG_0683,Gandhinagar Bypass Road,23.19033,72.616549,23.190367,72.61654,23.190294,72.616558,SOUTHBOUND,8.3,secondary,55,6517904107,8382969295
SEG_0684,Gandhinagar Bypass Road,23.185369,72.623364,23.185334,72.622141,23.185405,72.624588,EASTBOUND,250.8,secondary,55,6517904121,1691632395
SEG_0685,Randesan Road,23.174584,72.640996,23.17458,72.640449,23.174587,72.641542,EASTBOUND,111.9,tertiary,45,6520973583,2476545294
SEG_0686,Gandhinagar Bypass Road,23.185242,72.625479,23.185271,72.626324,23.185213,72.624633,WESTBOUND,173.0,secondary,55,6573781694,6573781700
SEG_0687,Gandhinagar Bypass Road,23.185206,72.624461,23.185213,72.624633,23.1852,72.624289,WESTBOUND,35.2,secondary,55,6573781700,8382691826
SEG_0688,Pandit Dindayal Upadhyay Marg,23.185224,72.629527,23.185128,72.629544,23.185321,72.629509,NORTHBOUND,22.2,tertiary,45,6573781703,6621517663
SEG_0689,Pandit Dindayal Upadhyay Marg,23.175021,72.628494,23.174479,72.62848,23.175562,72.628508,NORTHBOUND,120.6,residential,30,6573781708,3469412294
SEG_0690,Pandit Dindayal Upadhyay Marg,23.178605,72.628669,23.178083,72.628627,23.179126,72.628711,NORTHBOUND,116.4,tertiary,45,6573786075,8386370448
SEG_0691,Kudasan-Por Road,23.179487,72.632392,23.17942,72.63153,23.179554,72.633254,EASTBOUND,176.9,tertiary,45,6573786078,4045611686
SEG_0692,Reliance Circle,23.185314,72.629605,23.185307,72.629701,23.185321,72.629509,WESTBOUND,20.9,secondary,55,6621517648,6621517663
SEG_0693,Pandit Dindayal Upadhyay Marg,23.185225,72.629689,23.185307,72.629701,23.185143,72.629678,SOUTHBOUND,18.4,tertiary,45,6621517648,6621517681
SEG_0694,Gandhinagar Bypass Road,23.185296,72.627917,23.185321,72.629509,23.185271,72.626324,WESTBOUND,325.7,secondary,55,6621517663,6573781694
SEG_0695,Reliance Circle,23.185443,72.629525,23.185321,72.629509,23.185565,72.62954,NORTHBOUND,32.0,secondary,55,6621517663,3832152245
SEG_0696,Pandit Dindayal Upadhyay Marg,23.175313,72.628592,23.175597,72.628609,23.17503,72.628575,SOUTHBOUND,63.2,residential,30,6621517666,11824524041
SEG_0697,Pandit Dindayal Upadhyay Marg,23.176845,72.628686,23.178093,72.628764,23.175597,72.628609,SOUTHBOUND,278.0,tertiary,45,6621517668,6621517666
SEG_0698,Pandit Dindayal Upadhyay Marg,23.179158,72.628838,23.1792,72.628839,23.179116,72.628836,SOUTHBOUND,9.3,tertiary,45,6621517671,8386370439
SEG_0699,Kudasan-Por Road,23.17931,72.630184,23.1792,72.628839,23.17942,72.63153,EASTBOUND,276.1,tertiary,45,6621517671,6573786078
SEG_0700,Pandit Dindayal Upadhyay Marg,23.180371,72.629003,23.181542,72.629167,23.1792,72.628839,SOUTHBOUND,262.5,tertiary,45,6621517676,6621517671
SEG_0701,Pandit Dindayal Upadhyay Marg,23.183058,72.629369,23.183656,72.629454,23.18246,72.629284,SOUTHBOUND,134.2,tertiary,45,6621517679,8389131300
SEG_0702,Pandit Dindayal Upadhyay Marg,23.1844,72.629566,23.185143,72.629678,23.183656,72.629454,SOUTHBOUND,167.0,tertiary,45,6621517681,6621517679
SEG_0703,Somnath Park Society Road,23.195448,72.614838,23.195449,72.614719,23.195446,72.614958,EASTBOUND,24.5,residential,30,6880718198,3832356219
SEG_0704,Somnath Park Society Road,23.195436,72.614614,23.195449,72.614719,23.195422,72.614509,WESTBOUND,21.6,residential,30,6880718198,12137150707
SEG_0705,KH Road,23.202656,72.614689,23.203691,72.615145,23.201622,72.614233,SOUTHBOUND,248.2,secondary,55,6970500344,3469542708
SEG_0706,Gandhinagar Bypass Road,23.192294,72.615685,23.192235,72.615705,23.192352,72.615666,NORTHBOUND,13.7,secondary,55,6975560582,11244777041
SEG_0707,Gandhinagar Bypass Road,23.186156,72.618588,23.186034,72.618805,23.186278,72.618372,WESTBOUND,52.0,secondary,55,7070869403,3832189444
SEG_0708,Service Road,23.171792,72.637481,23.171971,72.637502,23.171612,72.637461,SOUTHBOUND,40.1,tertiary,45,7111740708,2476545314
SEG_0709,Service Road,23.173264,72.637648,23.171971,72.637502,23.174558,72.637795,NORTHBOUND,289.2,tertiary,45,7111740708,2476545271
SEG_0710,Road 2,23.202073,72.647536,23.20216,72.647378,23.201986,72.647693,EASTBOUND,37.6,tertiary,45,8357056465,780395413
SEG_0711,Sargasan Village Internal Road,23.186376,72.617977,23.186456,72.617856,23.186296,72.618098,EASTBOUND,30.5,residential,30,8382572474,6144943971
SEG_0712,Sargasan Village Internal Road,23.186115,72.617053,23.186456,72.617856,23.185775,72.61625,WESTBOUND,184.5,residential,30,8382572474,3469603758
SEG_0713,Gandhinagar Bypass Road,23.191631,72.615897,23.191026,72.616089,23.192235,72.615705,NORTHBOUND,140.0,secondary,55,8382615261,6975560582
SEG_0714,Bhagat Singh Marg,23.182136,72.622875,23.182267,72.622896,23.182004,72.622855,SOUTHBOUND,29.5,unclassified,30,8382691818,6383349834
SEG_0715,Bhagat Singh Marg,23.182817,72.622983,23.182267,72.622896,23.183367,72.62307,NORTHBOUND,123.6,unclassified,30,8382691818,8382691832
SEG_0716,Gandhinagar Bypass Road,23.185182,72.623821,23.1852,72.624289,23.185164,72.623353,WESTBOUND,95.7,secondary,55,8382691826,4058793646
SEG_0717,Bhagat Singh Marg,23.182817,72.622983,23.183367,72.62307,23.182267,72.622896,SOUTHBOUND,123.6,unclassified,30,8382691832,8382691818
SEG_0718,Bhagat Singh Marg,23.183902,72.623154,23.183367,72.62307,23.184437,72.623239,NORTHBOUND,120.2,unclassified,30,8382691832,6383349842
SEG_0719,KH Road,23.19472,72.615199,23.19537,72.615051,23.19407,72.615347,SOUTHBOUND,147.7,secondary,55,8382824232,3458929658
SEG_0720,Bhagat Singh Marg,23.180939,72.622687,23.181416,72.622762,23.180462,72.622611,SOUTHBOUND,107.2,unclassified,30,8382870149,6383349835
SEG_0721,Bhagat Singh Marg,23.18171,72.622808,23.181416,72.622762,23.182004,72.622855,NORTHBOUND,66.1,unclassified,30,8382870149,6383349834
SEG_0722,Gandhinagar Bypass Road,23.189369,72.616882,23.190294,72.616558,23.188444,72.617205,SOUTHBOUND,216.0,secondary,55,8382969295,3469603773
SEG_0723,Road 6,23.233353,72.675867,23.233369,72.675913,23.233336,72.675822,WESTBOUND,10.0,tertiary,45,8383687577,780262482
SEG_0724,Road 3,23.207873,72.655657,23.208199,72.655436,23.207548,72.655878,SOUTHBOUND,85.3,tertiary,45,8386256601,8386260018
SEG_0725,Road 3,23.20716,72.656141,23.207548,72.655878,23.206772,72.656405,SOUTHBOUND,101.6,tertiary,45,8386260018,3415919093
SEG_0726,CHH Road,23.213746,72.657999,23.214174,72.658261,23.213319,72.657738,SOUTHBOUND,109.0,tertiary,45,8386260064,323143516
SEG_0727,Raysan Road,23.166827,72.639934,23.166859,72.640346,23.166795,72.639523,WESTBOUND,84.5,tertiary,45,8386293168,6390641934
SEG_0728,Raysan Road,23.166974,72.641412,23.166859,72.640346,23.167089,72.642477,EASTBOUND,219.3,tertiary,45,8386293168,8386823713
SEG_0729,Kudasan-Por Road,23.179211,72.62994,23.17925,72.630382,23.179172,72.629497,WESTBOUND,90.9,tertiary,45,8386341404,8386341415
SEG_0730,Kudasan-Por Road,23.179268,72.630603,23.179287,72.630823,23.17925,72.630382,WESTBOUND,45.2,tertiary,45,8386341406,8386341404
SEG_0731,Kudasan-Por Road,23.179297,72.630947,23.179307,72.631071,23.179287,72.630823,WESTBOUND,25.5,tertiary,45,8386341408,8386341406
SEG_0732,Kudasan-Por Road,23.179144,72.629167,23.179172,72.629497,23.179116,72.628836,WESTBOUND,67.8,tertiary,45,8386341415,8386370439
SEG_0733,Pandit Dindayal Upadhyay Marg,23.178605,72.6288,23.179116,72.628836,23.178093,72.628764,SOUTHBOUND,114.0,tertiary,45,8386370439,6621517668
SEG_0734,Kudasan-Por Road,23.179121,72.628774,23.179116,72.628836,23.179126,72.628711,WESTBOUND,12.8,tertiary,45,8386370439,8386370448
SEG_0735,Kudasan-Por Road,23.179542,72.633983,23.1796,72.634705,23.179483,72.633262,WESTBOUND,148.1,tertiary,45,8386370441,8386370442
SEG_0736,Kudasan-Por Road,23.17945,72.632853,23.179483,72.633262,23.179417,72.632445,WESTBOUND,83.8,tertiary,45,8386370442,8386381159
SEG_0737,Kudasan-Por Road,23.179326,72.631304,23.179344,72.631537,23.179307,72.631071,WESTBOUND,47.7,tertiary,45,8386370443,8386341408
SEG_0738,Pandit Dindayal Upadhyay Marg,23.179164,72.628718,23.179126,72.628711,23.179202,72.628725,NORTHBOUND,8.5,tertiary,45,8386370448,4034463804
SEG_0739,Kudasan-Por Road,23.179358,72.631702,23.179371,72.631868,23.179344,72.631537,WESTBOUND,34.0,tertiary,45,8386381153,8386370443
SEG_0740,Kudasan-Por Road,23.179394,72.632157,23.179417,72.632445,23.179371,72.631868,WESTBOUND,59.2,tertiary,45,8386381159,8386381153
SEG_0741,Kudasan-Por Road,23.179697,72.63548,23.179789,72.636176,23.179606,72.634783,WESTBOUND,143.8,tertiary,45,8386392475,8387035435
SEG_0742,KH Road,23.206564,72.616738,23.206505,72.616699,23.206624,72.616777,NORTHBOUND,15.4,secondary,55,8386521781,11690505752
SEG_0743,Service Road,23.17874,72.638259,23.178701,72.638253,23.178779,72.638266,NORTHBOUND,8.8,tertiary,45,8386574969,5423900137
SEG_0744,Service Road,23.176629,72.638024,23.178701,72.638253,23.174558,72.637795,SOUTHBOUND,463.1,tertiary,45,8386574969,2476545271
SEG_0745,Road 3,23.207771,72.655605,23.206734,72.656332,23.208809,72.654878,NORTHBOUND,274.7,tertiary,45,8386583804,3832384335
SEG_0746,Road 3,23.205816,72.657067,23.206096,72.656873,23.205536,72.657262,SOUTHBOUND,73.8,tertiary,45,8386583832,8387176132
SEG_0747,Gandhinagar Bypass Road,23.185731,72.64084,23.185754,72.641381,23.185708,72.640299,WESTBOUND,110.8,secondary,55,8386695890,8389263627
SEG_0748,Randesan Road,23.17453,72.640989,23.174533,72.641542,23.174526,72.640436,WESTBOUND,113.1,tertiary,45,8386695910,8386695916
SEG_0749,Randesan Road,23.174528,72.640408,23.174526,72.640436,23.17453,72.640379,WESTBOUND,5.9,tertiary,45,8386695916,8386695917
SEG_0750,Randesan Road,23.174544,72.639087,23.17453,72.640379,23.174558,72.637795,WESTBOUND,268.0,tertiary,45,8386695917,2476545271
SEG_0751,Raysan Road,23.16679,72.639486,23.166786,72.639449,23.166795,72.639523,EASTBOUND,7.6,tertiary,45,8386695943,6390641934
SEG_0752,Raysan Road,23.166746,72.638192,23.166786,72.639449,23.166707,72.636934,WESTBOUND,258.4,tertiary,45,8386695943,2476545319
SEG_0753,Randesan Road,23.174581,72.640421,23.174582,72.640393,23.17458,72.640449,EASTBOUND,5.7,tertiary,45,8386695954,6520973583
SEG_0754,Randesan Road,23.174538,72.641739,23.174542,72.641937,23.174533,72.641542,WESTBOUND,40.4,tertiary,45,8386706136,8386695910
SEG_0755,Randesan Road,23.174561,72.642799,23.17458,72.643661,23.174542,72.641937,WESTBOUND,176.3,tertiary,45,8386706142,8386706136
SEG_0756,Randesan Road,23.174317,72.645065,23.174398,72.644784,23.174236,72.645345,EASTBOUND,60.2,tertiary,45,8386770061,5423903124
SEG_0757,Randesan Road,23.174181,72.645823,23.174197,72.645688,23.174165,72.645957,EASTBOUND,27.8,tertiary,45,8386770065,5423903123
SEG_0758,KH Road,23.218628,72.624246,23.217741,72.623702,23.219514,72.624789,NORTHBOUND,226.3,secondary,55,8386809594,11727090741
SEG_0759,KH Road,23.21736,72.623466,23.216978,72.623229,23.217741,72.623702,NORTHBOUND,97.7,secondary,55,8386809603,8386809594
SEG_0760,KH Road,23.215363,72.622228,23.215279,72.622176,23.215447,72.62228,NORTHBOUND,21.5,secondary,55,8386816517,3832356677
SEG_0761,KH Road,23.214798,72.621876,23.214317,72.621576,23.215279,72.622176,NORTHBOUND,123.3,secondary,55,8386816544,8386816517
SEG_0762,Raysan Road,23.166974,72.641412,23.167089,72.642477,23.166859,72.640346,WESTBOUND,219.3,tertiary,45,8386823713,8386293168
SEG_0763,Road 7,23.247212,72.666101,23.246571,72.667308,23.247854,72.664893,WESTBOUND,285.0,primary,65,8386895535,780266583
SEG_0764,Road 6,23.241717,72.65603,23.241903,72.655623,23.241531,72.656438,EASTBOUND,93.2,tertiary,45,8386918620,441130245
SEG_0765,Road 6,23.244434,72.650718,23.243971,72.65159,23.244897,72.649847,WESTBOUND,205.8,tertiary,45,8386918655,3900987836
SEG_0766,Road Number 1,23.202392,72.630064,23.202823,72.627977,23.201961,72.632151,EASTBOUND,437.2,tertiary,45,8387012993,323144686
SEG_0767,Road Number 1,23.202581,72.628735,23.20243,72.629511,23.202733,72.627958,WESTBOUND,162.3,tertiary,45,8387013007,3832356671
SEG_0768,Road 6,23.24379,72.652088,23.244236,72.651246,23.243344,72.652929,EASTBOUND,198.5,tertiary,45,8387031504,780262198
SEG_0769,Kudasan-Por Road,23.179768,72.635479,23.179679,72.634793,23.179856,72.636166,EASTBOUND,141.8,tertiary,45,8387035432,8387113555
SEG_0770,Kudasan-Por Road,23.179603,72.634744,23.179606,72.634783,23.1796,72.634705,WESTBOUND,8.0,tertiary,45,8387035435,8386370441
SEG_0771,Gandhinagar Bypass Road,23.185528,72.635503,23.185531,72.635554,23.185525,72.635453,WESTBOUND,10.4,secondary,55,8387035442,3832196917
SEG_0772,Pandit Dindayal Upadhyay Marg,23.173674,72.628746,23.17287,72.629013,23.174479,72.62848,NORTHBOUND,189.3,residential,30,8387035443,6573781708
SEG_0773,CHH Road,23.218155,72.660755,23.219667,72.661711,23.216642,72.659799,SOUTHBOUND,389.0,tertiary,45,8387046107,8387046111
SEG_0774,CHH Road,23.216424,72.659659,23.216642,72.659799,23.216205,72.659519,SOUTHBOUND,56.4,tertiary,45,8387046111,441130332
SEG_0775,Road Number 1,23.205799,72.619748,23.205597,72.620126,23.206002,72.619371,WESTBOUND,89.4,tertiary,45,8387054043,8387054095
SEG_0776,Road Number 1,23.204779,72.621656,23.204407,72.62235,23.20515,72.620962,WESTBOUND,164.1,tertiary,45,8387054055,4539597133
SEG_0777,Road Number 1,23.206481,72.618475,23.206002,72.619371,23.206961,72.61758,WESTBOUND,211.8,tertiary,45,8387054095,11135037086
SEG_0778,G Road,23.249728,72.652655,23.249528,72.652533,23.249927,72.652778,NORTHBOUND,51.0,tertiary,45,8387059909,8387063237
SEG_0779,G Road,23.250128,72.652906,23.249927,72.652778,23.250329,72.653034,NORTHBOUND,51.7,tertiary,45,8387063237,8387063242
SEG_0780,G Road,23.251782,72.653934,23.250329,72.653034,23.253235,72.654834,NORTHBOUND,371.8,tertiary,45,8387063242,3900998047
SEG_0781,CHH Road,23.211789,72.656776,23.211998,72.656905,23.21158,72.656647,SOUTHBOUND,53.5,tertiary,45,8387064016,3415905611
SEG_0782,Kudasan-Por Road,23.179896,72.636473,23.179856,72.636166,23.179935,72.636781,EASTBOUND,63.4,tertiary,45,8387113555,11823945055
SEG_0783,GEB Colony Road,23.256985,72.660509,23.257202,72.659195,23.256768,72.661823,EASTBOUND,272.8,tertiary,45,8387116559,6397735815
SEG_0784,GEB Colony Road,23.25765,72.656398,23.257202,72.659195,23.258097,72.6536,WESTBOUND,580.1,tertiary,45,8387116559,6397735792
SEG_0785,Road 3,23.205916,72.656897,23.205489,72.657192,23.206343,72.656601,NORTHBOUND,112.6,tertiary,45,8387176131,3832384351
SEG_0786,Road 3,23.204575,72.657938,23.205536,72.657262,23.203613,72.658615,SOUTHBOUND,254.6,tertiary,45,8387176132,323143433
SEG_0787,Road 3,23.209143,72.654525,23.20931,72.654218,23.208975,72.654833,EASTBOUND,73.1,tertiary,45,8387176141,3832384343
SEG_0788,Road 3,23.209645,72.653422,23.209243,72.654174,23.210047,72.65267,WESTBOUND,177.9,tertiary,45,8387176142,3832384457
SEG_0789,KH Road,23.212596,72.620491,23.210876,72.619406,23.214317,72.621576,NORTHBOUND,442.2,secondary,55,8387223372,8386816544
SEG_0790,G Road,23.208058,72.626656,23.207678,72.626421,23.208439,72.626891,NORTHBOUND,97.3,tertiary,45,8387223373,3832356658
SEG_0791,G Road,23.202703,72.623943,23.201963,72.623844,23.203443,72.624042,NORTHBOUND,166.2,tertiary,45,8387223374,3832356669
SEG_0792,Road 2,23.212126,72.628729,23.212248,72.628394,23.212004,72.629064,EASTBOUND,74.8,tertiary,45,8387233410,3458925232
SEG_0793,GEB Colony Road,23.255636,72.66898,23.255251,72.671443,23.256022,72.666518,WESTBOUND,510.4,tertiary,45,8387260715,8387342139
SEG_0794,GEB Colony Road,23.255089,72.672371,23.255251,72.671443,23.254927,72.673299,EASTBOUND,193.1,tertiary,45,8387260715,3832199382
SEG_0795,GEB Colony Road,23.256063,72.666253,23.256022,72.666518,23.256104,72.665988,WESTBOUND,54.9,tertiary,45,8387342139,8387342142
SEG_0796,GEB Colony Road,23.255636,72.66898,23.256022,72.666518,23.255251,72.671443,EASTBOUND,510.4,tertiary,45,8387342139,8387260715
SEG_0797,GEB Colony Road,23.256315,72.664635,23.256104,72.665988,23.256526,72.663281,WESTBOUND,280.5,tertiary,45,8387342142,323141834
SEG_0798,GEB Colony Road,23.256063,72.666253,23.256104,72.665988,23.256022,72.666518,EASTBOUND,54.9,tertiary,45,8387342142,8387342139
SEG_0799,GEB Colony Road,23.256644,72.662572,23.256568,72.663035,23.256721,72.66211,WESTBOUND,96.0,tertiary,45,8387342148,8387342154
SEG_0800,GEB Colony Road,23.256559,72.663091,23.256568,72.663035,23.25655,72.663147,EASTBOUND,11.7,tertiary,45,8387342148,323141835
SEG_0801,GEB Colony Road,23.256744,72.661966,23.256721,72.66211,23.256768,72.661823,WESTBOUND,29.8,tertiary,45,8387342154,6397735815
SEG_0802,GEB Colony Road,23.256644,72.662572,23.256721,72.66211,23.256568,72.663035,EASTBOUND,96.0,tertiary,45,8387342154,8387342148
SEG_0803,Pandit Dindayal Upadhyay Marg,23.182001,72.629225,23.18246,72.629284,23.181542,72.629167,SOUTHBOUND,102.8,tertiary,45,8389131300,6621517676
SEG_0804,Gandhinagar Bypass Road,23.186154,72.646538,23.186138,72.64616,23.18617,72.646917,EASTBOUND,77.5,secondary,55,8389132996,8389644558
SEG_0805,Gandhinagar Bypass Road,23.1861,72.645433,23.186062,72.644706,23.186138,72.64616,EASTBOUND,148.8,secondary,55,8389132999,8389132996
SEG_0806,Road 6,23.242021,72.6554,23.242139,72.655177,23.241903,72.655623,EASTBOUND,52.7,tertiary,45,8389146654,8386918620
SEG_0807,GH Road,23.239005,72.655202,23.240306,72.656015,23.237704,72.654389,SOUTHBOUND,333.6,secondary,55,8389155037,780263642
SEG_0808,GH Road,23.241775,72.656963,23.242062,72.657131,23.241488,72.656795,SOUTHBOUND,72.5,secondary,55,8389155038,441130275
SEG_0809,GH Road,23.242457,72.657371,23.242853,72.657612,23.242062,72.657131,SOUTHBOUND,100.8,secondary,55,8389155040,8389155038
SEG_0810,GH Road,23.243061,72.657747,23.24327,72.657882,23.242853,72.657612,SOUTHBOUND,54.0,secondary,55,8389155042,8389155040
SEG_0811,Road 6,23.240301,72.658426,23.240223,72.658574,23.24038,72.658279,WESTBOUND,34.8,tertiary,45,8389155055,8389192705
SEG_0812,Pandit Dindayal Upadhyay Marg,23.184844,72.629502,23.18456,72.629459,23.185128,72.629544,NORTHBOUND,63.7,tertiary,45,8389155824,6573781703
SEG_0813,Gandhinagar Bypass Road,23.185438,72.633308,23.185478,72.634263,23.185398,72.632354,WESTBOUND,195.4,secondary,55,8389175091,3832196924
SEG_0814,Road 6,23.240428,72.65819,23.24038,72.658279,23.240476,72.658102,WESTBOUND,21.0,tertiary,45,8389192705,3459123110
SEG_0815,Road 6,23.240656,72.657771,23.2406,72.657874,23.240711,72.657669,WESTBOUND,24.3,tertiary,45,8389192706,3455639060
SEG_0816,Road 6,23.240179,72.658847,23.240304,72.658613,23.240054,72.659081,EASTBOUND,55.3,tertiary,45,8389192711,8389192712
SEG_0817,Road 6,23.239983,72.659215,23.240054,72.659081,23.239913,72.65935,EASTBOUND,31.6,tertiary,45,8389192712,3900998030
SEG_0818,Gandhinagar Bypass Road,23.185939,72.645731,23.185984,72.646683,23.185895,72.644779,WESTBOUND,194.8,secondary,55,8389203769,8389709001
SEG_0819,Gandhinagar Bypass Road,23.185539,72.636006,23.185547,72.636458,23.185531,72.635554,WESTBOUND,92.4,secondary,55,8389206036,8387035442
SEG_0820,Road 3,23.225789,72.623069,23.224678,72.622808,23.2269,72.62333,NORTHBOUND,313.6,residential,30,8389230398,3326646678
SEG_0821,CH Road,23.238918,72.664544,23.240243,72.665352,23.237592,72.663736,SOUTHBOUND,337.9,tertiary,45,8389232469,12896761531
SEG_0822,CH Road,23.241654,72.666235,23.241912,72.666396,23.241396,72.666073,SOUTHBOUND,66.1,tertiary,45,8389244831,323142306
SEG_0823,Gandhinagar Bypass Road,23.185701,72.639701,23.185708,72.640299,23.185694,72.639104,WESTBOUND,122.2,secondary,55,8389263627,11693152422
SEG_0824,Gandhinagar Bypass Road,23.185829,72.643277,23.185845,72.643643,23.185812,72.642912,WESTBOUND,74.8,secondary,55,8389263628,6390642235
SEG_0825,Road 6,23.238223,72.66249,23.238359,72.662234,23.238086,72.662747,EASTBOUND,60.6,tertiary,45,8389322933,323139090
SEG_0826,Road 6,23.238514,72.661956,23.238668,72.661677,23.238359,72.662234,EASTBOUND,66.4,tertiary,45,8389322934,8389322933
SEG_0827,Road 6,23.23883,72.661386,23.238992,72.661095,23.238668,72.661677,EASTBOUND,69.5,tertiary,45,8389322935,8389322934
SEG_0828,GH Road,23.197301,72.631307,23.197135,72.631302,23.197468,72.631312,NORTHBOUND,37.0,tertiary,45,8389332489,8444901758
SEG_0829,Lane 17,23.235543,72.665902,23.235227,72.665729,23.23586,72.666076,NORTHBOUND,78.8,residential,30,8389342098,8389342099
SEG_0830,Lane 17,23.235543,72.665902,23.23586,72.666076,23.235227,72.665729,SOUTHBOUND,78.8,residential,30,8389342099,8389342098
SEG_0831,Lane 14,23.236286,72.664606,23.236625,72.664829,23.235946,72.664382,SOUTHBOUND,88.2,residential,30,8389342102,3910608218
SEG_0832,CH Road,23.198909,72.640165,23.197505,72.639775,23.200313,72.640554,NORTHBOUND,322.4,tertiary,45,8389374174,780267975
SEG_0833,Road 5,23.232165,72.653475,23.232299,72.653229,23.232031,72.653722,EASTBOUND,58.6,tertiary,45,8389415672,8389415695
SEG_0834,Road 5,23.231665,72.654413,23.232031,72.653722,23.2313,72.655104,EASTBOUND,163.0,tertiary,45,8389415695,9984467346
SEG_0835,Gandhinagar Bypass Road,23.185987,72.64253,23.185983,72.642447,23.185991,72.642613,EASTBOUND,17.0,secondary,55,8389455856,8389530092
SEG_0836,Gandhinagar Bypass Road,23.186049,72.644098,23.186042,72.643883,23.186056,72.644313,EASTBOUND,44.0,secondary,55,8389526202,8389526205
SEG_0837,Gandhinagar Bypass Road,23.186059,72.644412,23.186056,72.644313,23.186062,72.64451,EASTBOUND,20.1,secondary,55,8389526205,8389530020
SEG_0838,Gandhinagar Bypass Road,23.186062,72.644608,23.186062,72.64451,23.186062,72.644706,EASTBOUND,20.0,secondary,55,8389530020,8389132999
SEG_0839,Gandhinagar Bypass Road,23.185966,72.642121,23.185949,72.641796,23.185983,72.642447,EASTBOUND,66.7,secondary,55,8389530086,8389455856
SEG_0840,Gandhinagar Bypass Road,23.186003,72.642856,23.186,72.642803,23.186005,72.642908,EASTBOUND,10.7,secondary,55,8389530087,6390642236
SEG_0841,Gandhinagar Bypass Road,23.185995,72.642708,23.185991,72.642613,23.186,72.642803,EASTBOUND,19.5,secondary,55,8389530092,8389530087
SEG_0842,Road 5,23.230013,72.657316,23.229917,72.657484,23.230108,72.657147,WESTBOUND,40.4,tertiary,45,8389558862,780266016
SEG_0843,Road 5,23.22213,72.6722,23.222383,72.671693,23.221877,72.672708,EASTBOUND,118.0,tertiary,45,8389642211,8389686138
SEG_0844,Road 5,23.223014,72.670515,23.22323,72.670131,23.222799,72.6709,EASTBOUND,92.1,tertiary,45,8389642213,780262511
SEG_0845,Gandhinagar Bypass Road,23.186157,72.647559,23.18617,72.646917,23.186143,72.648202,EASTBOUND,131.5,secondary,55,8389644558,8389644633
SEG_0846,Gandhinagar Bypass Road,23.185844,72.649475,23.186143,72.648202,23.185545,72.650747,EASTBOUND,268.8,secondary,55,8389644633,6390642234
SEG_0847,Road 5,23.224234,72.668274,23.224436,72.667869,23.224032,72.668679,EASTBOUND,94.2,tertiary,45,8389651241,780264874
SEG_0848,Ka Road,23.238752,72.627779,23.237455,72.62697,23.24005,72.628588,NORTHBOUND,332.6,primary,65,8389670814,11680872979
SEG_0849,Road 5,23.221849,72.672814,23.221877,72.672708,23.221821,72.67292,EASTBOUND,22.7,tertiary,45,8389686138,780261303
SEG_0850,Ka Road,23.235995,72.62606,23.235914,72.626009,23.236076,72.62611,NORTHBOUND,20.8,primary,65,8389687918,6390558034
SEG_0851,Infocity Flyover,23.19675,72.635807,23.197286,72.632277,23.196213,72.639338,EASTBOUND,732.8,trunk,80,8389708975,441123032
SEG_0852,Infocity Flyover Ramp,23.197187,72.633635,23.197286,72.632277,23.197088,72.634993,EASTBOUND,280.5,trunk_link,65,8389708975,11693398208
SEG_0853,Gandhinagar Bypass Road,23.18587,72.644211,23.185895,72.644779,23.185845,72.643643,WESTBOUND,116.3,secondary,55,8389709001,8389263628
SEG_0854,Road 5,23.224712,72.667334,23.224989,72.666799,23.224436,72.667869,EASTBOUND,125.4,tertiary,45,8389709094,8389651241
SEG_0855,Ka Road,23.229461,72.621342,23.229587,72.621685,23.229335,72.620999,WESTBOUND,75.5,primary,65,8389882294,11680872988
