seg_id,street_name,lat,lng,seg_start_lat,seg_start_lng,seg_end_lat,seg_end_lng,direction,length_m,highway_type,free_flow_speed,osm_u,osm_v
SEG_2255,Unnamed_2255,23.207795,72.634766,23.20791,72.634837,23.207681,72.634694,SOUTHBOUND,29.3,residential,30,3442791495,3442729100
SEG_2256,Unnamed_2256,23.207856,72.634956,23.20791,72.634837,23.207802,72.635076,EASTBOUND,27.5,residential,30,3442791495,3442791494
SEG_2257,Unnamed_2257,23.207893,72.633757,23.208068,72.633425,23.207718,72.634089,EASTBOUND,78.2,residential,30,3442791497,3442782100
SEG_2258,Unnamed_2258,23.208177,72.633493,23.208068,72.633425,23.208286,72.633561,NORTHBOUND,27.9,residential,30,3442791497,3442758099
SEG_2259,Unnamed_2259,23.207862,72.633272,23.208068,72.633425,23.207656,72.633118,SOUTHBOUND,55.8,residential,30,3442791497,3442781108
SEG_2260,Unnamed_2260,23.208479,72.634307,23.208696,72.634444,23.208262,72.634169,SOUTHBOUND,55.9,residential,30,3442791498,3442782102
SEG_2261,Unnamed_2261,23.208636,72.634558,23.208696,72.634444,23.208575,72.634671,EASTBOUND,26.8,residential,30,3442791498,3901087191
SEG_2262,Unnamed_2262,23.208759,72.634327,23.208696,72.634444,23.208821,72.634209,WESTBOUND,27.7,residential,30,3442791498,3901087193
SEG_2263,Unnamed_2263,23.208211,72.634267,23.208159,72.634365,23.208262,72.634169,WESTBOUND,23.1,residential,30,3442791594,3442782102
SEG_2264,Unnamed_2264,23.20815,72.634382,23.208159,72.634365,23.208141,72.634399,EASTBOUND,4.0,residential,30,3442791594,3901087188
SEG_2265,Unnamed_2265,23.208047,72.634295,23.208159,72.634365,23.207936,72.634225,SOUTHBOUND,28.6,residential,30,3442791594,3442782495
SEG_2266,Unnamed_2266,23.208429,72.63233,23.208298,72.632249,23.208561,72.632413,NORTHBOUND,33.7,residential,30,3442791595,3442782496
SEG_2267,Unnamed_2267,23.208205,72.632427,23.208298,72.632249,23.208112,72.632605,EASTBOUND,41.9,residential,30,3442791595,3857380993
SEG_2268,Unnamed_2268,23.208339,72.63217,23.208298,72.632249,23.208381,72.632091,WESTBOUND,18.6,residential,30,3442791595,3857381001
SEG_2269,Unnamed_2269,23.20853,72.633393,23.208423,72.633326,23.208637,72.633459,NORTHBOUND,27.4,residential,30,3442791596,3442782104
SEG_2270,Unnamed_2270,23.208153,72.633157,23.208423,72.633326,23.207883,72.632988,SOUTHBOUND,69.3,residential,30,3442791596,3442782101
SEG_2271,Unnamed_2271,23.208485,72.633209,23.208423,72.633326,23.208546,72.633093,WESTBOUND,27.5,residential,30,3442791596,3442782197
SEG_2272,Unnamed_2272,23.208882,72.634095,23.208943,72.63398,23.208821,72.634209,EASTBOUND,27.1,residential,30,3442791597,3901087193
SEG_2273,Unnamed_2273,23.209008,72.633859,23.208943,72.63398,23.209072,72.633737,WESTBOUND,28.6,residential,30,3442791597,3442782802
SEG_2274,Unnamed_2274,23.208726,72.63384,23.208943,72.63398,23.208509,72.633701,SOUTHBOUND,56.1,residential,30,3442791597,3442782196
SEG_2275,Unnamed_2275,23.208953,72.632859,23.208915,72.632932,23.208992,72.632786,WESTBOUND,17.3,residential,30,3442791598,3442782801
SEG_2276,Unnamed_2276,23.208894,72.632971,23.208915,72.632932,23.208873,72.63301,EASTBOUND,9.2,residential,30,3442791598,3901087194
SEG_2277,Unnamed_2277,23.208808,72.632865,23.208915,72.632932,23.208701,72.632799,SOUTHBOUND,27.4,residential,30,3442791598,3442782105
SEG_2278,Unnamed_2278,23.209281,72.632296,23.209256,72.632318,23.209307,72.632275,NORTHBOUND,7.3,residential,30,3442791695,8396777739
SEG_2279,Unnamed_2279,23.209404,72.632578,23.209256,72.632318,23.209552,72.632837,EASTBOUND,81.8,residential,30,3442791695,3442791793
SEG_2280,Unnamed_2280,23.209205,72.632397,23.209256,72.632318,23.209155,72.632477,EASTBOUND,19.8,residential,30,3442791695,3901087196
SEG_2281,Unnamed_2281,23.209335,72.632692,23.209552,72.632837,23.209118,72.632547,SOUTHBOUND,56.6,residential,30,3442791793,3442782198
SEG_2282,Unnamed_2282,23.209493,72.632947,23.209552,72.632837,23.209435,72.633056,EASTBOUND,25.8,residential,30,3442791793,3901087198
SEG_2283,Unnamed_2283,23.209404,72.632578,23.209552,72.632837,23.209256,72.632318,WESTBOUND,81.8,residential,30,3442791793,3442791695
SEG_2284,Unnamed_2284,23.221117,72.642531,23.221478,72.641855,23.220756,72.643208,EASTBOUND,159.9,residential,30,3444646632,11729810931
SEG_2285,Unnamed_2285,23.221926,72.64104,23.221478,72.641855,23.222373,72.640225,WESTBOUND,194.0,residential,30,3444646632,780343921
SEG_2286,Unnamed_2286,23.221587,72.64188,23.221478,72.641855,23.221695,72.641905,NORTHBOUND,24.6,residential,30,3444646632,11729826828
SEG_2287,Unnamed_2287,23.220008,72.649827,23.219723,72.649653,23.220293,72.650001,NORTHBOUND,72.6,residential,30,3444655115,3326926174
SEG_2288,Unnamed_2288,23.218992,72.64963,23.219723,72.649653,23.21826,72.649607,SOUTHBOUND,214.6,residential,30,3444655115,3444678693
SEG_2289,Unnamed_2289,23.218992,72.64963,23.219723,72.649653,23.21826,72.649607,SOUTHBOUND,214.4,residential,30,3444655115,3444678693
SEG_2290,Unnamed_2290,23.216782,72.638861,23.216746,72.63893,23.216817,72.638791,WESTBOUND,16.2,residential,30,3444655495,3904778309
SEG_2291,Unnamed_2291,23.217229,72.636874,23.217147,72.637026,23.21731,72.636721,WESTBOUND,36.0,residential,30,3444655496,780395415
SEG_2292,Unnamed_2292,23.216968,72.637363,23.217147,72.637026,23.216788,72.637701,EASTBOUND,79.7,residential,30,3444655496,3905085528
SEG_2293,Unnamed_2293,23.217308,72.637269,23.217147,72.637026,23.217468,72.637512,EASTBOUND,77.3,residential,30,3444655496,3444678895
SEG_2294,Unnamed_2294,23.211534,72.631305,23.211546,72.631282,23.211522,72.631328,EASTBOUND,5.4,residential,30,3444659399,3857370680
SEG_2295,Unnamed_2295,23.211597,72.631184,23.211546,72.631282,23.211648,72.631086,WESTBOUND,23.1,residential,30,3444659399,3857370682
SEG_2296,Unnamed_2296,23.211659,72.631351,23.211546,72.631282,23.211772,72.631421,NORTHBOUND,28.8,residential,30,3444659399,3444659497
SEG_2297,Unnamed_2297,23.212087,72.631613,23.212401,72.631806,23.211772,72.631421,SOUTHBOUND,80.2,residential,30,3444659400,3444659497
SEG_2298,Unnamed_2298,23.212463,72.631687,23.212401,72.631806,23.212525,72.631568,WESTBOUND,27.9,residential,30,3444659400,3901069034
SEG_2299,Unnamed_2299,23.212324,72.631957,23.212401,72.631806,23.212247,72.632109,EASTBOUND,35.4,residential,30,3444659400,780395524
SEG_2300,Unnamed_2300,23.2127,72.63234,23.212491,72.63221,23.212909,72.63247,NORTHBOUND,53.5,residential,30,3444659401,3440955249
SEG_2301,Unnamed_2301,23.212569,72.63206,23.212491,72.63221,23.212647,72.631911,WESTBOUND,35.1,residential,30,3444659401,3444659403
SEG_2302,Unnamed_2302,23.212473,72.632199,23.212491,72.63221,23.212454,72.632189,SOUTHBOUND,4.7,residential,30,3444659401,3901903020
SEG_2303,Unnamed_2303,23.212586,72.630882,23.212527,72.630995,23.212645,72.630768,WESTBOUND,26.6,residential,30,3444659402,3444659596
SEG_2304,Unnamed_2304,23.212325,72.630871,23.212527,72.630995,23.212124,72.630746,SOUTHBOUND,51.5,residential,30,3444659402,3444659896
SEG_2305,Unnamed_2305,23.212415,72.631213,23.212527,72.630995,23.212303,72.631432,EASTBOUND,51.1,residential,30,3444659402,3901069031
SEG_2306,Unnamed_2306,23.212569,72.63206,23.212647,72.631911,23.212491,72.63221,EASTBOUND,35.1,residential,30,3444659403,3444659401
SEG_2307,Unnamed_2307,23.212907,72.632071,23.212647,72.631911,23.213166,72.632232,NORTHBOUND,66.4,residential,30,3444659403,3444659498
SEG_2308,Unnamed_2308,23.212707,72.631797,23.212647,72.631911,23.212767,72.631682,WESTBOUND,26.9,residential,30,3444659403,3901070983
SEG_2309,Unnamed_2309,23.213737,72.632207,23.21404,72.631617,23.213433,72.632796,EASTBOUND,138.1,residential,30,3444659404,3444659900
SEG_2310,Unnamed_2310,23.213975,72.631577,23.21404,72.631617,23.213909,72.631537,SOUTHBOUND,16.7,residential,30,3444659404,3901069046
SEG_2311,Unnamed_2311,23.214346,72.631372,23.21404,72.631617,23.214652,72.631127,NORTHBOUND,109.5,residential,30,3444659404,3904527763
SEG_2312,Unnamed_2312,23.212087,72.631613,23.211772,72.631421,23.212401,72.631806,NORTHBOUND,80.2,residential,30,3444659497,3444659400
SEG_2313,Unnamed_2313,23.211659,72.631351,23.211772,72.631421,23.211546,72.631282,SOUTHBOUND,28.8,residential,30,3444659497,3444659399
SEG_2314,Unnamed_2314,23.211645,72.631664,23.211772,72.631421,23.211518,72.631908,EASTBOUND,57.3,residential,30,3444659497,3444659995
SEG_2315,Unnamed_2315,23.211834,72.631302,23.211772,72.631421,23.211896,72.631183,WESTBOUND,27.9,residential,30,3444659497,3901069024
SEG_2316,Unnamed_2316,23.212907,72.632071,23.213166,72.632232,23.212647,72.631911,SOUTHBOUND,66.4,residential,30,3444659498,3444659403
SEG_2317,Unnamed_2317,23.213088,72.632382,23.213166,72.632232,23.21301,72.632532,EASTBOUND,35.3,residential,30,3444659498,3444659898
SEG_2318,Unnamed_2318,23.213226,72.632117,23.213166,72.632232,23.213286,72.632003,WESTBOUND,26.9,residential,30,3444659498,3901070985
SEG_2319,Unnamed_2319,23.213558,72.63148,23.21362,72.631361,23.213496,72.631599,EASTBOUND,28.0,residential,30,3444659499,3901070986
SEG_2320,Unnamed_2320,23.213765,72.631449,23.21362,72.631361,23.213909,72.631537,NORTHBOUND,36.9,residential,30,3444659499,3901069046
SEG_2321,Unnamed_2321,23.213552,72.631324,23.21362,72.631361,23.213484,72.631286,SOUTHBOUND,17.0,residential,30,3444659499,3440952537
SEG_2322,Unnamed_2322,23.212664,72.63078,23.212645,72.630768,23.212683,72.630792,NORTHBOUND,4.8,residential,30,3444659596,3901069037
SEG_2323,Unnamed_2323,23.212459,72.630653,23.212645,72.630768,23.212273,72.630539,SOUTHBOUND,47.6,residential,30,3444659596,3901069029
SEG_2324,Unnamed_2324,23.212586,72.630882,23.212645,72.630768,23.212527,72.630995,EASTBOUND,26.6,residential,30,3444659596,3444659402
SEG_2325,Unnamed_2325,23.212983,72.630977,23.21287,72.630907,23.213097,72.631047,NORTHBOUND,29.1,residential,30,3444659597,3444659899
SEG_2326,Unnamed_2326,23.212776,72.630849,23.21287,72.630907,23.212683,72.630792,SOUTHBOUND,23.9,residential,30,3444659597,3901069037
SEG_2327,Unnamed_2327,23.212697,72.631238,23.21287,72.630907,23.212525,72.631568,EASTBOUND,77.6,residential,30,3444659597,3901069034
SEG_2328,Unnamed_2328,23.211957,72.630494,23.211898,72.630607,23.212017,72.63038,WESTBOUND,26.6,residential,30,3444659895,3440962224
SEG_2329,Unnamed_2329,23.212011,72.630676,23.211898,72.630607,23.212124,72.630746,NORTHBOUND,28.8,residential,30,3444659895,3444659896
SEG_2330,Unnamed_2330,23.211711,72.630491,23.211898,72.630607,23.211523,72.630375,SOUTHBOUND,48.0,residential,30,3444659895,3857370681
SEG_2331,Unnamed_2331,23.211837,72.630725,23.211898,72.630607,23.211775,72.630843,EASTBOUND,27.7,residential,30,3444659895,3857370683
SEG_2332,Unnamed_2332,23.212325,72.630871,23.212124,72.630746,23.212527,72.630995,NORTHBOUND,51.5,residential,30,3444659896,3444659402
SEG_2333,Unnamed_2333,23.212011,72.630676,23.212124,72.630746,23.211898,72.630607,SOUTHBOUND,28.8,residential,30,3444659896,3444659895
SEG_2334,Unnamed_2334,23.21201,72.630964,23.212124,72.630746,23.211896,72.631183,EASTBOUND,51.3,residential,30,3444659896,3901069024
SEG_2335,Unnamed_2335,23.212959,72.632501,23.21301,72.632532,23.212909,72.63247,SOUTHBOUND,12.9,residential,30,3444659898,3440955249
SEG_2336,Unnamed_2336,23.213046,72.632555,23.21301,72.632532,23.213082,72.632577,NORTHBOUND,9.3,residential,30,3444659898,3440955716
SEG_2337,Unnamed_2337,23.213088,72.632382,23.21301,72.632532,23.213166,72.632232,WESTBOUND,35.3,residential,30,3444659898,3444659498
SEG_2338,Unnamed_2338,23.213291,72.631167,23.213097,72.631047,23.213484,72.631286,NORTHBOUND,49.5,residential,30,3444659899,3440952537
SEG_2339,Unnamed_2339,23.212983,72.630977,23.213097,72.631047,23.21287,72.630907,SOUTHBOUND,29.1,residential,30,3444659899,3444659597
SEG_2340,Unnamed_2340,23.213037,72.631163,23.213097,72.631047,23.212977,72.631279,EASTBOUND,27.2,residential,30,3444659899,3901070984
SEG_2341,Unnamed_2341,23.213284,72.63069,23.213097,72.631047,23.21347,72.630333,WESTBOUND,84.0,residential,30,3444659899,3901069041
SEG_2342,Unnamed_2342,23.213258,72.632687,23.213433,72.632796,23.213082,72.632577,SOUTHBOUND,44.9,residential,30,3444659900,3440955716
SEG_2343,Unnamed_2343,23.213496,72.632835,23.213433,72.632796,23.213558,72.632874,NORTHBOUND,16.0,residential,30,3444659900,8396777724
SEG_2344,Unnamed_2344,23.213737,72.632207,23.213433,72.632796,23.21404,72.631617,WESTBOUND,138.1,residential,30,3444659900,3444659404
SEG_2345,Unnamed_2345,23.211734,72.632041,23.211518,72.631908,23.211949,72.632174,NORTHBOUND,55.2,residential,30,3444659995,3444662293
SEG_2346,Unnamed_2346,23.211645,72.631664,23.211518,72.631908,23.211772,72.631421,WESTBOUND,57.3,residential,30,3444659995,3444659497
SEG_2347,Unnamed_2347,23.211404,72.631842,23.211518,72.631908,23.211289,72.631775,SOUTHBOUND,28.8,residential,30,3444659995,3901903017
SEG_2348,Unnamed_2348,23.211934,72.632185,23.211949,72.632174,23.211918,72.632195,SOUTHBOUND,4.1,residential,30,3444662293,3901903018
SEG_2349,Unnamed_2349,23.211734,72.632041,23.211949,72.632174,23.211518,72.631908,SOUTHBOUND,55.2,residential,30,3444662293,3444659995
SEG_2350,Unnamed_2350,23.212098,72.632142,23.211949,72.632174,23.212247,72.632109,NORTHBOUND,34.3,residential,30,3444662293,780395524
SEG_2351,Unnamed_2351,23.218001,72.6501,23.21826,72.649607,23.217741,72.650593,EASTBOUND,116.1,residential,30,3444678693,3326921244
SEG_2352,Unnamed_2352,23.218992,72.64963,23.21826,72.649607,23.219723,72.649653,NORTHBOUND,214.6,residential,30,3444678693,3444655115
SEG_2353,Unnamed_2353,23.218992,72.64963,23.21826,72.649607,23.219723,72.649653,NORTHBOUND,214.4,residential,30,3444678693,3444655115
SEG_2354,Unnamed_2354,23.217103,72.63823,23.217154,72.638129,23.217052,72.638331,EASTBOUND,23.5,residential,30,3444678694,3904778313
SEG_2355,Unnamed_2355,23.217195,72.638049,23.217154,72.638129,23.217236,72.637969,WESTBOUND,18.7,residential,30,3444678694,3904778315
SEG_2356,Unnamed_2356,23.217258,72.638322,23.217154,72.638129,23.217363,72.638515,EASTBOUND,60.7,residential,30,3444678694,3904778317
SEG_2357,Unnamed_2357,23.219352,72.651808,23.219452,72.651615,23.219251,72.652,EASTBOUND,45.2,tertiary,40,3444678894,3326926173
SEG_2358,Unnamed_2358,23.218597,72.651104,23.219452,72.651615,23.217741,72.650593,SOUTHBOUND,217.0,residential,30,3444678894,3326921244
SEG_2359,Unnamed_2359,23.219872,72.650808,23.219452,72.651615,23.220293,72.650001,WESTBOUND,189.6,tertiary,40,3444678894,3326926174
SEG_2360,Unnamed_2360,23.217627,72.637607,23.217468,72.637512,23.217787,72.637703,NORTHBOUND,40.4,residential,30,3444678895,3444689793
SEG_2361,Unnamed_2361,23.217352,72.637741,23.217468,72.637512,23.217236,72.637969,EASTBOUND,53.4,residential,30,3444678895,3904778315
SEG_2362,Unnamed_2362,23.217308,72.637269,23.217468,72.637512,23.217147,72.637026,WESTBOUND,77.3,residential,30,3444678895,3444655496
SEG_2363,Unnamed_2363,23.217627,72.637607,23.217787,72.637703,23.217468,72.637512,SOUTHBOUND,40.4,residential,30,3444689793,3444678895
SEG_2364,Unnamed_2364,23.229492,72.64636,23.229607,72.646074,23.229377,72.646645,EASTBOUND,64.0,residential,30,3444691801,3444734503
SEG_2365,Unnamed_2365,23.229784,72.645656,23.229607,72.646074,23.229961,72.645237,WESTBOUND,98.6,residential,30,3444691801,3444691805
SEG_2366,Unnamed_2366,23.229182,72.645698,23.229607,72.646074,23.228758,72.645322,SOUTHBOUND,130.7,residential,30,3444691801,8398758538
SEG_2367,Unnamed_2367,23.229904,72.645202,23.229961,72.645237,23.229848,72.645167,SOUTHBOUND,14.4,residential,30,3444691805,3444731102
SEG_2368,Unnamed_2368,23.229784,72.645656,23.229961,72.645237,23.229607,72.646074,EASTBOUND,98.6,residential,30,3444691805,3444691801
SEG_2369,Unnamed_2369,23.230294,72.645436,23.229961,72.645237,23.230628,72.645635,NORTHBOUND,85.4,residential,30,3444691805,780267538
SEG_2370,Unnamed_2370,23.226901,72.646683,23.227385,72.646978,23.226416,72.646388,SOUTHBOUND,123.5,unclassified,35,3444709100,3444734894
SEG_2371,Unnamed_2371,23.227296,72.647143,23.227385,72.646978,23.227206,72.647309,EASTBOUND,39.3,residential,30,3444709100,3444734795
SEG_2372,Unnamed_2372,23.227464,72.646832,23.227385,72.646978,23.227543,72.646686,WESTBOUND,34.6,residential,30,3444709100,3444734497
SEG_2373,Unnamed_2373,23.22914,72.646498,23.228903,72.64635,23.229377,72.646645,NORTHBOUND,60.7,residential,30,3444709105,3444734503
SEG_2374,Unnamed_2374,23.228802,72.646285,23.228903,72.64635,23.2287,72.646221,SOUTHBOUND,26.2,residential,30,3444709105,8398758545
SEG_2375,Unnamed_2375,23.228783,72.64657,23.228903,72.64635,23.228663,72.646789,EASTBOUND,52.2,residential,30,3444709105,3444734904
SEG_2376,Unnamed_2376,23.230108,72.644656,23.229848,72.645167,23.230368,72.644144,WESTBOUND,119.4,residential,30,3444731102,8398749930
SEG_2377,Unnamed_2377,23.229453,72.644928,23.229848,72.645167,23.229058,72.644689,SOUTHBOUND,100.5,residential,30,3444731102,4073192316
SEG_2378,Unnamed_2378,23.229904,72.645202,23.229848,72.645167,23.229961,72.645237,NORTHBOUND,14.4,residential,30,3444731102,3444691805
SEG_2379,Unnamed_2379,23.230194,72.643312,23.230643,72.643591,23.229744,72.643033,SOUTHBOUND,115.0,tertiary,40,3444731107,3444735293
SEG_2380,Unnamed_2380,23.23108,72.643863,23.230643,72.643591,23.231517,72.644135,NORTHBOUND,112.0,tertiary,40,3444731107,780262021
SEG_2381,Unnamed_2381,23.230505,72.643868,23.230643,72.643591,23.230368,72.644144,EASTBOUND,64.3,residential,30,3444731107,8398749930
SEG_2382,Unnamed_2382,23.227585,72.646713,23.227543,72.646686,23.227628,72.64674,NORTHBOUND,11.0,residential,30,3444734497,11730120788
SEG_2383,Unnamed_2383,23.227058,72.646389,23.227543,72.646686,23.226574,72.646093,SOUTHBOUND,123.6,residential,30,3444734497,8398671829
SEG_2384,Unnamed_2384,23.227464,72.646832,23.227543,72.646686,23.227385,72.646978,EASTBOUND,34.6,residential,30,3444734497,3444709100
SEG_2385,Unnamed_2385,23.2288,72.648313,23.228299,72.647998,23.229301,72.648629,NORTHBOUND,128.8,unclassified,35,3444734498,780261197
SEG_2386,Unnamed_2386,23.227753,72.647653,23.228299,72.647998,23.227206,72.647309,SOUTHBOUND,140.5,unclassified,35,3444734498,3444734795
SEG_2387,Unnamed_2387,23.228399,72.647821,23.228299,72.647998,23.2285,72.647644,WESTBOUND,42.5,residential,30,3444734498,4073188966
SEG_2388,Unnamed_2388,23.229745,72.646874,23.229377,72.646645,23.230114,72.647103,NORTHBOUND,94.3,residential,30,3444734503,780261315
SEG_2389,Unnamed_2389,23.22914,72.646498,23.229377,72.646645,23.228903,72.64635,SOUTHBOUND,60.7,residential,30,3444734503,3444709105
SEG_2390,Unnamed_2390,23.229492,72.64636,23.229377,72.646645,23.229607,72.646074,WESTBOUND,64.0,residential,30,3444734503,3444691801
SEG_2391,Unnamed_2391,23.226698,72.64586,23.226822,72.645628,23.226574,72.646093,EASTBOUND,55.0,tertiary,40,3444734696,8398671829
SEG_2392,Unnamed_2392,23.226939,72.645409,23.226822,72.645628,23.227055,72.64519,WESTBOUND,51.7,tertiary,40,3444734696,780261592
SEG_2393,Unnamed_2393,23.227345,72.645958,23.226822,72.645628,23.227868,72.646288,NORTHBOUND,134.5,residential,30,3444734696,11730120787
SEG_2394,Unnamed_2394,23.227753,72.647653,23.227206,72.647309,23.228299,72.647998,NORTHBOUND,140.5,unclassified,35,3444734795,3444734498
SEG_2395,Unnamed_2395,23.226726,72.647007,23.227206,72.647309,23.226247,72.646704,SOUTHBOUND,123.2,unclassified,35,3444734795,780261856
SEG_2396,Unnamed_2396,23.227296,72.647143,23.227206,72.647309,23.227385,72.646978,WESTBOUND,39.3,residential,30,3444734795,3444709100
SEG_2397,Unnamed_2397,23.229118,72.644396,23.228999,72.644654,23.229237,72.644138,WESTBOUND,58.9,residential,30,3444734796,8398749922
SEG_2398,Unnamed_2398,23.228809,72.644533,23.228999,72.644654,23.228618,72.644412,SOUTHBOUND,49.1,residential,30,3444734796,4073188970
SEG_2399,Unnamed_2399,23.229029,72.644671,23.228999,72.644654,23.229058,72.644689,NORTHBOUND,7.4,residential,30,3444734796,4073192316
SEG_2400,Unnamed_2400,23.226332,72.646546,23.226416,72.646388,23.226247,72.646704,EASTBOUND,37.4,tertiary,40,3444734894,780261856
SEG_2401,Unnamed_2401,23.226495,72.64624,23.226416,72.646388,23.226574,72.646093,WESTBOUND,34.8,tertiary,40,3444734894,8398671829
SEG_2402,Unnamed_2402,23.226901,72.646683,23.226416,72.646388,23.227385,72.646978,NORTHBOUND,123.5,unclassified,35,3444734894,3444709100
SEG_2403,Unnamed_2403,23.22854,72.647014,23.228417,72.647239,23.228663,72.646789,WESTBOUND,53.5,residential,30,3444734900,3444734904
SEG_2404,Unnamed_2404,23.228023,72.64699,23.228417,72.647239,23.227628,72.64674,SOUTHBOUND,101.6,residential,30,3444734900,11730120788
SEG_2405,Unnamed_2405,23.228459,72.647442,23.228417,72.647239,23.2285,72.647644,EASTBOUND,55.8,residential,30,3444734900,4073188966
SEG_2406,Unnamed_2406,23.228266,72.646539,23.228663,72.646789,23.227868,72.646288,SOUTHBOUND,102.2,residential,30,3444734904,11730120787
SEG_2407,Unnamed_2407,23.22854,72.647014,23.228663,72.646789,23.228417,72.647239,EASTBOUND,53.5,residential,30,3444734904,3444734900
SEG_2408,Unnamed_2408,23.228783,72.64657,23.228663,72.646789,23.228903,72.64635,WESTBOUND,52.2,residential,30,3444734904,3444709105
SEG_2409,Unnamed_2409,23.229551,72.642912,23.229744,72.643033,23.229357,72.642792,SOUTHBOUND,49.6,tertiary,40,3444735293,4073192353
SEG_2410,Unnamed_2410,23.230194,72.643312,23.229744,72.643033,23.230643,72.643591,NORTHBOUND,115.0,tertiary,40,3444735293,3444731107
SEG_2411,Unnamed_2411,23.229548,72.643461,23.229744,72.643033,23.229351,72.643888,EASTBOUND,97.7,residential,30,3444735293,4073192351
SEG_2412,Unnamed_2412,23.213205,72.636527,23.212995,72.636397,23.213416,72.636656,NORTHBOUND,53.8,residential,30,3446287295,780394807
SEG_2413,Unnamed_2413,23.212874,72.636319,23.212995,72.636397,23.212753,72.636241,SOUTHBOUND,31.2,residential,30,3446287295,3902994079
SEG_2414,Unnamed_2414,23.212519,72.637312,23.212995,72.636397,23.212043,72.638226,EASTBOUND,214.8,unclassified,35,3446287295,3415964496
SEG_2415,Unnamed_2415,23.227139,72.631472,23.227279,72.631586,23.226998,72.631359,SOUTHBOUND,39.0,residential,30,3446300493,780344193
SEG_2416,Unnamed_2416,23.227503,72.631725,23.227279,72.631586,23.227727,72.631864,NORTHBOUND,57.4,residential,30,3446300493,8398707784
SEG_2417,Unnamed_2417,23.227342,72.631475,23.227279,72.631586,23.227404,72.631363,WESTBOUND,26.7,residential,30,3446300493,8398890495
SEG_2418,Unnamed_2418,23.227315,72.632057,23.227279,72.631586,23.227352,72.632528,EASTBOUND,132.5,residential,30,3446300493,8398707790
SEG_2419,Unnamed_2419,23.227747,72.632404,23.227549,72.632814,23.227945,72.631995,WESTBOUND,94.6,residential,30,3446300494,3446301793
SEG_2420,Unnamed_2420,23.22755,72.632925,23.227549,72.632814,23.227552,72.633037,EASTBOUND,23.0,residential,30,3446300494,8398707774
SEG_2421,Unnamed_2421,23.228178,72.633088,23.227549,72.632814,23.228808,72.633362,NORTHBOUND,152.4,residential,30,3446300494,8398890493
SEG_2422,Unnamed_2422,23.229071,72.631557,23.2292,72.631311,23.228941,72.631803,EASTBOUND,58.0,residential,30,3446300495,3446301997
SEG_2423,Unnamed_2423,23.227637,72.63458,23.227255,72.634343,23.228018,72.634818,NORTHBOUND,97.7,residential,30,3446300593,3904778858
SEG_2424,Unnamed_2424,23.227198,72.634309,23.227255,72.634343,23.227141,72.634275,SOUTHBOUND,14.4,residential,30,3446300593,8398731051
SEG_2425,Unnamed_2425,23.22742,72.63384,23.227255,72.634343,23.227584,72.633338,WESTBOUND,112.9,residential,30,3446300593,8398890480
SEG_2426,Unnamed_2426,23.228397,72.631456,23.228502,72.631523,23.228292,72.631389,SOUTHBOUND,27.1,residential,30,3446300594,3446302093
SEG_2427,Unnamed_2427,23.228609,72.631591,23.228502,72.631523,23.228715,72.631659,NORTHBOUND,27.5,residential,30,3446300594,3446302493
SEG_2428,Unnamed_2428,23.228337,72.631833,23.228502,72.631523,23.228172,72.632144,EASTBOUND,73.3,residential,30,3446300594,3446301794
SEG_2429,Unnamed_2429,23.22862,72.631289,23.228502,72.631523,23.228737,72.631055,WESTBOUND,54.5,residential,30,3446300594,3446301995
SEG_2430,Unnamed_2430,23.227948,72.631168,23.228054,72.631236,23.227842,72.631101,SOUTHBOUND,27.3,residential,30,3446300694,3446301693
SEG_2431,Unnamed_2431,23.228149,72.631297,23.228054,72.631236,23.228244,72.631357,NORTHBOUND,24.5,residential,30,3446300694,3446301994
SEG_2432,Unnamed_2432,23.22818,72.631014,23.228054,72.631236,23.228306,72.630792,WESTBOUND,53.3,residential,30,3446300694,3446300695
SEG_2433,Unnamed_2433,23.22818,72.631014,23.228306,72.630792,23.228054,72.631236,EASTBOUND,53.3,residential,30,3446300695,3446300694
SEG_2434,Unnamed_2434,23.229242,72.631994,23.229334,72.632053,23.22915,72.631936,SOUTHBOUND,23.7,residential,30,3446301094,3446301694
SEG_2435,Unnamed_2435,23.227739,72.631032,23.227637,72.630964,23.227842,72.631101,NORTHBOUND,26.8,residential,30,3446301593,3446301693
SEG_2436,Unnamed_2436,23.227735,72.630776,23.227637,72.630964,23.227834,72.630588,WESTBOUND,44.2,residential,30,3446301593,8398890494
SEG_2437,Unnamed_2437,23.227521,72.631164,23.227637,72.630964,23.227404,72.631363,EASTBOUND,48.3,residential,30,3446301593,8398890495
SEG_2438,Unnamed_2438,23.227739,72.631032,23.227842,72.631101,23.227637,72.630964,SOUTHBOUND,26.8,residential,30,3446301693,3446301593
SEG_2439,Unnamed_2439,23.227948,72.631168,23.227842,72.631101,23.228054,72.631236,NORTHBOUND,27.3,residential,30,3446301693,3446300694
SEG_2440,Unnamed_2440,23.227955,72.630897,23.227842,72.631101,23.228068,72.630693,WESTBOUND,48.7,residential,30,3446301693,3446301993
SEG_2441,Unnamed_2441,23.227623,72.631232,23.227842,72.631101,23.227404,72.631363,SOUTHBOUND,74.2,residential,30,3446301693,8398890495
SEG_2442,Unnamed_2442,23.229046,72.631869,23.22915,72.631936,23.228941,72.631803,SOUTHBOUND,26.9,residential,30,3446301694,3446301997
